DATE,DGS10,checknum,ym,d,check
7/13/2007,5.11,TRUE,2007-07,13,FALSE
7/16/2007,5.05,TRUE,2007-07,16,FALSE
7/17/2007,5.08,TRUE,2007-07,17,FALSE
7/18/2007,5.02,TRUE,2007-07,18,FALSE
7/19/2007,5.04,TRUE,2007-07,19,FALSE
7/20/2007,4.96,TRUE,2007-07,20,FALSE
7/23/2007,4.97,TRUE,2007-07,23,FALSE
7/24/2007,4.94,TRUE,2007-07,24,FALSE
7/25/2007,4.92,TRUE,2007-07,25,FALSE
7/26/2007,4.79,TRUE,2007-07,26,FALSE
7/27/2007,4.8,TRUE,2007-07,27,FALSE
7/30/2007,4.82,TRUE,2007-07,30,FALSE
7/31/2007,4.78,TRUE,2007-07,31,TRUE
8/1/2007,4.76,TRUE,2007-08,1,FALSE
8/2/2007,4.77,TRUE,2007-08,2,FALSE
8/3/2007,4.71,TRUE,2007-08,3,FALSE
8/6/2007,4.72,TRUE,2007-08,6,FALSE
8/7/2007,4.77,TRUE,2007-08,7,FALSE
8/8/2007,4.84,TRUE,2007-08,8,FALSE
8/9/2007,4.79,TRUE,2007-08,9,FALSE
8/10/2007,4.81,TRUE,2007-08,10,FALSE
8/13/2007,4.78,TRUE,2007-08,13,FALSE
8/14/2007,4.73,TRUE,2007-08,14,FALSE
8/15/2007,4.69,TRUE,2007-08,15,FALSE
8/16/2007,4.6,TRUE,2007-08,16,FALSE
8/17/2007,4.68,TRUE,2007-08,17,FALSE
8/20/2007,4.64,TRUE,2007-08,20,FALSE
8/21/2007,4.6,TRUE,2007-08,21,FALSE
8/22/2007,4.63,TRUE,2007-08,22,FALSE
8/23/2007,4.62,TRUE,2007-08,23,FALSE
8/24/2007,4.63,TRUE,2007-08,24,FALSE
8/27/2007,4.6,TRUE,2007-08,27,FALSE
8/28/2007,4.53,TRUE,2007-08,28,FALSE
8/29/2007,4.57,TRUE,2007-08,29,FALSE
8/30/2007,4.51,TRUE,2007-08,30,FALSE
8/31/2007,4.54,TRUE,2007-08,31,TRUE
9/3/2007,.,FALSE,2007-09,3,FALSE
9/4/2007,4.56,TRUE,2007-09,4,FALSE
9/5/2007,4.48,TRUE,2007-09,5,FALSE
9/6/2007,4.51,TRUE,2007-09,6,FALSE
9/7/2007,4.38,TRUE,2007-09,7,FALSE
9/10/2007,4.34,TRUE,2007-09,10,FALSE
9/11/2007,4.37,TRUE,2007-09,11,FALSE
9/12/2007,4.41,TRUE,2007-09,12,FALSE
9/13/2007,4.49,TRUE,2007-09,13,FALSE
9/14/2007,4.47,TRUE,2007-09,14,FALSE
9/17/2007,4.48,TRUE,2007-09,17,FALSE
9/18/2007,4.5,TRUE,2007-09,18,FALSE
9/19/2007,4.53,TRUE,2007-09,19,FALSE
9/20/2007,4.69,TRUE,2007-09,20,FALSE
9/21/2007,4.64,TRUE,2007-09,21,FALSE
9/24/2007,4.63,TRUE,2007-09,24,FALSE
9/25/2007,4.63,TRUE,2007-09,25,FALSE
9/26/2007,4.63,TRUE,2007-09,26,FALSE
9/27/2007,4.58,TRUE,2007-09,27,FALSE
9/28/2007,4.59,TRUE,2007-09,28,TRUE
10/1/2007,4.56,TRUE,2007-10,1,FALSE
10/2/2007,4.54,TRUE,2007-10,2,FALSE
10/3/2007,4.55,TRUE,2007-10,3,FALSE
10/4/2007,4.54,TRUE,2007-10,4,FALSE
10/5/2007,4.65,TRUE,2007-10,5,FALSE
10/8/2007,.,FALSE,2007-10,8,FALSE
10/9/2007,4.67,TRUE,2007-10,9,FALSE
10/10/2007,4.65,TRUE,2007-10,10,FALSE
10/11/2007,4.66,TRUE,2007-10,11,FALSE
10/12/2007,4.7,TRUE,2007-10,12,FALSE
10/15/2007,4.69,TRUE,2007-10,15,FALSE
10/16/2007,4.66,TRUE,2007-10,16,FALSE
10/17/2007,4.57,TRUE,2007-10,17,FALSE
10/18/2007,4.52,TRUE,2007-10,18,FALSE
10/19/2007,4.41,TRUE,2007-10,19,FALSE
10/22/2007,4.42,TRUE,2007-10,22,FALSE
10/23/2007,4.41,TRUE,2007-10,23,FALSE
10/24/2007,4.36,TRUE,2007-10,24,FALSE
10/25/2007,4.37,TRUE,2007-10,25,FALSE
10/26/2007,4.41,TRUE,2007-10,26,FALSE
10/29/2007,4.39,TRUE,2007-10,29,FALSE
10/30/2007,4.4,TRUE,2007-10,30,FALSE
10/31/2007,4.48,TRUE,2007-10,31,TRUE
11/1/2007,4.36,TRUE,2007-11,1,FALSE
11/2/2007,4.31,TRUE,2007-11,2,FALSE
11/5/2007,4.35,TRUE,2007-11,5,FALSE
11/6/2007,4.38,TRUE,2007-11,6,FALSE
11/7/2007,4.34,TRUE,2007-11,7,FALSE
11/8/2007,4.28,TRUE,2007-11,8,FALSE
11/9/2007,4.23,TRUE,2007-11,9,FALSE
11/12/2007,.,FALSE,2007-11,12,FALSE
11/13/2007,4.26,TRUE,2007-11,13,FALSE
11/14/2007,4.28,TRUE,2007-11,14,FALSE
11/15/2007,4.17,TRUE,2007-11,15,FALSE
11/16/2007,4.15,TRUE,2007-11,16,FALSE
11/19/2007,4.07,TRUE,2007-11,19,FALSE
11/20/2007,4.06,TRUE,2007-11,20,FALSE
11/21/2007,4,TRUE,2007-11,21,FALSE
11/22/2007,.,FALSE,2007-11,22,FALSE
11/23/2007,4.01,TRUE,2007-11,23,FALSE
11/26/2007,3.83,TRUE,2007-11,26,FALSE
11/27/2007,3.95,TRUE,2007-11,27,FALSE
11/28/2007,4.03,TRUE,2007-11,28,FALSE
11/29/2007,3.94,TRUE,2007-11,29,FALSE
11/30/2007,3.97,TRUE,2007-11,30,TRUE
12/3/2007,3.89,TRUE,2007-12,3,FALSE
12/4/2007,3.89,TRUE,2007-12,4,FALSE
12/5/2007,3.92,TRUE,2007-12,5,FALSE
12/6/2007,4.02,TRUE,2007-12,6,FALSE
12/7/2007,4.12,TRUE,2007-12,7,FALSE
12/10/2007,4.15,TRUE,2007-12,10,FALSE
12/11/2007,3.98,TRUE,2007-12,11,FALSE
12/12/2007,4.05,TRUE,2007-12,12,FALSE
12/13/2007,4.18,TRUE,2007-12,13,FALSE
12/14/2007,4.24,TRUE,2007-12,14,FALSE
12/17/2007,4.2,TRUE,2007-12,17,FALSE
12/18/2007,4.14,TRUE,2007-12,18,FALSE
12/19/2007,4.06,TRUE,2007-12,19,FALSE
12/20/2007,4.04,TRUE,2007-12,20,FALSE
12/21/2007,4.18,TRUE,2007-12,21,FALSE
12/24/2007,4.23,TRUE,2007-12,24,FALSE
12/25/2007,.,FALSE,2007-12,25,FALSE
12/26/2007,4.3,TRUE,2007-12,26,FALSE
12/27/2007,4.21,TRUE,2007-12,27,FALSE
12/28/2007,4.11,TRUE,2007-12,28,FALSE
12/31/2007,4.04,TRUE,2007-12,31,TRUE
1/1/2008,.,FALSE,2008-01,1,FALSE
1/2/2008,3.91,TRUE,2008-01,2,FALSE
1/3/2008,3.91,TRUE,2008-01,3,FALSE
1/4/2008,3.88,TRUE,2008-01,4,FALSE
1/7/2008,3.86,TRUE,2008-01,7,FALSE
1/8/2008,3.86,TRUE,2008-01,8,FALSE
1/9/2008,3.82,TRUE,2008-01,9,FALSE
1/10/2008,3.91,TRUE,2008-01,10,FALSE
1/11/2008,3.82,TRUE,2008-01,11,FALSE
1/14/2008,3.81,TRUE,2008-01,14,FALSE
1/15/2008,3.72,TRUE,2008-01,15,FALSE
1/16/2008,3.74,TRUE,2008-01,16,FALSE
1/17/2008,3.66,TRUE,2008-01,17,FALSE
1/18/2008,3.66,TRUE,2008-01,18,FALSE
1/21/2008,.,FALSE,2008-01,21,FALSE
1/22/2008,3.52,TRUE,2008-01,22,FALSE
1/23/2008,3.51,TRUE,2008-01,23,FALSE
1/24/2008,3.68,TRUE,2008-01,24,FALSE
1/25/2008,3.61,TRUE,2008-01,25,FALSE
1/28/2008,3.61,TRUE,2008-01,28,FALSE
1/29/2008,3.69,TRUE,2008-01,29,FALSE
1/30/2008,3.78,TRUE,2008-01,30,FALSE
1/31/2008,3.67,TRUE,2008-01,31,TRUE
2/1/2008,3.62,TRUE,2008-02,1,FALSE
2/4/2008,3.68,TRUE,2008-02,4,FALSE
2/5/2008,3.61,TRUE,2008-02,5,FALSE
2/6/2008,3.61,TRUE,2008-02,6,FALSE
2/7/2008,3.74,TRUE,2008-02,7,FALSE
2/8/2008,3.64,TRUE,2008-02,8,FALSE
2/11/2008,3.62,TRUE,2008-02,11,FALSE
2/12/2008,3.66,TRUE,2008-02,12,FALSE
2/13/2008,3.7,TRUE,2008-02,13,FALSE
2/14/2008,3.85,TRUE,2008-02,14,FALSE
2/15/2008,3.76,TRUE,2008-02,15,FALSE
2/18/2008,.,FALSE,2008-02,18,FALSE
2/19/2008,3.89,TRUE,2008-02,19,FALSE
2/20/2008,3.93,TRUE,2008-02,20,FALSE
2/21/2008,3.77,TRUE,2008-02,21,FALSE
2/22/2008,3.79,TRUE,2008-02,22,FALSE
2/25/2008,3.91,TRUE,2008-02,25,FALSE
2/26/2008,3.88,TRUE,2008-02,26,FALSE
2/27/2008,3.85,TRUE,2008-02,27,FALSE
2/28/2008,3.71,TRUE,2008-02,28,FALSE
2/29/2008,3.53,TRUE,2008-02,29,TRUE
3/3/2008,3.54,TRUE,2008-03,3,FALSE
3/4/2008,3.63,TRUE,2008-03,4,FALSE
3/5/2008,3.7,TRUE,2008-03,5,FALSE
3/6/2008,3.62,TRUE,2008-03,6,FALSE
3/7/2008,3.56,TRUE,2008-03,7,FALSE
3/10/2008,3.46,TRUE,2008-03,10,FALSE
3/11/2008,3.6,TRUE,2008-03,11,FALSE
3/12/2008,3.49,TRUE,2008-03,12,FALSE
3/13/2008,3.56,TRUE,2008-03,13,FALSE
3/14/2008,3.44,TRUE,2008-03,14,FALSE
3/17/2008,3.34,TRUE,2008-03,17,FALSE
3/18/2008,3.48,TRUE,2008-03,18,FALSE
3/19/2008,3.38,TRUE,2008-03,19,FALSE
3/20/2008,3.34,TRUE,2008-03,20,FALSE
3/21/2008,.,FALSE,2008-03,21,FALSE
3/24/2008,3.56,TRUE,2008-03,24,FALSE
3/25/2008,3.51,TRUE,2008-03,25,FALSE
3/26/2008,3.51,TRUE,2008-03,26,FALSE
3/27/2008,3.56,TRUE,2008-03,27,FALSE
3/28/2008,3.47,TRUE,2008-03,28,FALSE
3/31/2008,3.45,TRUE,2008-03,31,TRUE
4/1/2008,3.57,TRUE,2008-04,1,FALSE
4/2/2008,3.6,TRUE,2008-04,2,FALSE
4/3/2008,3.61,TRUE,2008-04,3,FALSE
4/4/2008,3.5,TRUE,2008-04,4,FALSE
4/7/2008,3.57,TRUE,2008-04,7,FALSE
4/8/2008,3.58,TRUE,2008-04,8,FALSE
4/9/2008,3.49,TRUE,2008-04,9,FALSE
4/10/2008,3.55,TRUE,2008-04,10,FALSE
4/11/2008,3.49,TRUE,2008-04,11,FALSE
4/14/2008,3.53,TRUE,2008-04,14,FALSE
4/15/2008,3.6,TRUE,2008-04,15,FALSE
4/16/2008,3.72,TRUE,2008-04,16,FALSE
4/17/2008,3.75,TRUE,2008-04,17,FALSE
4/18/2008,3.77,TRUE,2008-04,18,FALSE
4/21/2008,3.75,TRUE,2008-04,21,FALSE
4/22/2008,3.74,TRUE,2008-04,22,FALSE
4/23/2008,3.77,TRUE,2008-04,23,FALSE
4/24/2008,3.87,TRUE,2008-04,24,FALSE
4/25/2008,3.91,TRUE,2008-04,25,FALSE
4/28/2008,3.86,TRUE,2008-04,28,FALSE
4/29/2008,3.85,TRUE,2008-04,29,FALSE
4/30/2008,3.77,TRUE,2008-04,30,TRUE
5/1/2008,3.78,TRUE,2008-05,1,FALSE
5/2/2008,3.89,TRUE,2008-05,2,FALSE
5/5/2008,3.88,TRUE,2008-05,5,FALSE
5/6/2008,3.93,TRUE,2008-05,6,FALSE
5/7/2008,3.87,TRUE,2008-05,7,FALSE
5/8/2008,3.79,TRUE,2008-05,8,FALSE
5/9/2008,3.77,TRUE,2008-05,9,FALSE
5/12/2008,3.78,TRUE,2008-05,12,FALSE
5/13/2008,3.9,TRUE,2008-05,13,FALSE
5/14/2008,3.92,TRUE,2008-05,14,FALSE
5/15/2008,3.83,TRUE,2008-05,15,FALSE
5/16/2008,3.85,TRUE,2008-05,16,FALSE
5/19/2008,3.83,TRUE,2008-05,19,FALSE
5/20/2008,3.78,TRUE,2008-05,20,FALSE
5/21/2008,3.81,TRUE,2008-05,21,FALSE
5/22/2008,3.92,TRUE,2008-05,22,FALSE
5/23/2008,3.85,TRUE,2008-05,23,FALSE
5/26/2008,.,FALSE,2008-05,26,FALSE
5/27/2008,3.93,TRUE,2008-05,27,FALSE
5/28/2008,4.03,TRUE,2008-05,28,FALSE
5/29/2008,4.08,TRUE,2008-05,29,FALSE
5/30/2008,4.06,TRUE,2008-05,30,TRUE
6/2/2008,3.98,TRUE,2008-06,2,FALSE
6/3/2008,3.92,TRUE,2008-06,3,FALSE
6/4/2008,3.98,TRUE,2008-06,4,FALSE
6/5/2008,4.06,TRUE,2008-06,5,FALSE
6/6/2008,3.94,TRUE,2008-06,6,FALSE
6/9/2008,4.02,TRUE,2008-06,9,FALSE
6/10/2008,4.11,TRUE,2008-06,10,FALSE
6/11/2008,4.1,TRUE,2008-06,11,FALSE
6/12/2008,4.23,TRUE,2008-06,12,FALSE
6/13/2008,4.27,TRUE,2008-06,13,FALSE
6/16/2008,4.25,TRUE,2008-06,16,FALSE
6/17/2008,4.23,TRUE,2008-06,17,FALSE
6/18/2008,4.16,TRUE,2008-06,18,FALSE
6/19/2008,4.22,TRUE,2008-06,19,FALSE
6/20/2008,4.16,TRUE,2008-06,20,FALSE
6/23/2008,4.19,TRUE,2008-06,23,FALSE
6/24/2008,4.1,TRUE,2008-06,24,FALSE
6/25/2008,4.12,TRUE,2008-06,25,FALSE
6/26/2008,4.07,TRUE,2008-06,26,FALSE
6/27/2008,3.99,TRUE,2008-06,27,FALSE
6/30/2008,3.99,TRUE,2008-06,30,TRUE
7/1/2008,4.01,TRUE,2008-07,1,FALSE
7/2/2008,3.99,TRUE,2008-07,2,FALSE
7/3/2008,3.99,TRUE,2008-07,3,FALSE
7/4/2008,.,FALSE,2008-07,4,FALSE
7/7/2008,3.95,TRUE,2008-07,7,FALSE
7/8/2008,3.91,TRUE,2008-07,8,FALSE
7/9/2008,3.85,TRUE,2008-07,9,FALSE
7/10/2008,3.83,TRUE,2008-07,10,FALSE
7/11/2008,3.96,TRUE,2008-07,11,FALSE
7/14/2008,3.9,TRUE,2008-07,14,FALSE
7/15/2008,3.87,TRUE,2008-07,15,FALSE
7/16/2008,3.97,TRUE,2008-07,16,FALSE
7/17/2008,4.07,TRUE,2008-07,17,FALSE
7/18/2008,4.11,TRUE,2008-07,18,FALSE
7/21/2008,4.09,TRUE,2008-07,21,FALSE
7/22/2008,4.14,TRUE,2008-07,22,FALSE
7/23/2008,4.16,TRUE,2008-07,23,FALSE
7/24/2008,4.03,TRUE,2008-07,24,FALSE
7/25/2008,4.13,TRUE,2008-07,25,FALSE
7/28/2008,4.06,TRUE,2008-07,28,FALSE
7/29/2008,4.09,TRUE,2008-07,29,FALSE
7/30/2008,4.07,TRUE,2008-07,30,FALSE
7/31/2008,3.99,TRUE,2008-07,31,TRUE
8/1/2008,3.97,TRUE,2008-08,1,FALSE
8/4/2008,3.98,TRUE,2008-08,4,FALSE
8/5/2008,4.04,TRUE,2008-08,5,FALSE
8/6/2008,4.06,TRUE,2008-08,6,FALSE
8/7/2008,3.92,TRUE,2008-08,7,FALSE
8/8/2008,3.94,TRUE,2008-08,8,FALSE
8/11/2008,3.99,TRUE,2008-08,11,FALSE
8/12/2008,3.91,TRUE,2008-08,12,FALSE
8/13/2008,3.94,TRUE,2008-08,13,FALSE
8/14/2008,3.89,TRUE,2008-08,14,FALSE
8/15/2008,3.84,TRUE,2008-08,15,FALSE
8/18/2008,3.82,TRUE,2008-08,18,FALSE
8/19/2008,3.83,TRUE,2008-08,19,FALSE
8/20/2008,3.79,TRUE,2008-08,20,FALSE
8/21/2008,3.84,TRUE,2008-08,21,FALSE
8/22/2008,3.87,TRUE,2008-08,22,FALSE
8/25/2008,3.79,TRUE,2008-08,25,FALSE
8/26/2008,3.79,TRUE,2008-08,26,FALSE
8/27/2008,3.77,TRUE,2008-08,27,FALSE
8/28/2008,3.79,TRUE,2008-08,28,FALSE
8/29/2008,3.83,TRUE,2008-08,29,TRUE
9/1/2008,.,FALSE,2008-09,1,FALSE
9/2/2008,3.74,TRUE,2008-09,2,FALSE
9/3/2008,3.71,TRUE,2008-09,3,FALSE
9/4/2008,3.64,TRUE,2008-09,4,FALSE
9/5/2008,3.66,TRUE,2008-09,5,FALSE
9/8/2008,3.66,TRUE,2008-09,8,FALSE
9/9/2008,3.62,TRUE,2008-09,9,FALSE
9/10/2008,3.65,TRUE,2008-09,10,FALSE
9/11/2008,3.64,TRUE,2008-09,11,FALSE
9/12/2008,3.74,TRUE,2008-09,12,FALSE
9/15/2008,3.47,TRUE,2008-09,15,FALSE
9/16/2008,3.48,TRUE,2008-09,16,FALSE
9/17/2008,3.41,TRUE,2008-09,17,FALSE
9/18/2008,3.54,TRUE,2008-09,18,FALSE
9/19/2008,3.78,TRUE,2008-09,19,FALSE
9/22/2008,3.83,TRUE,2008-09,22,FALSE
9/23/2008,3.85,TRUE,2008-09,23,FALSE
9/24/2008,3.8,TRUE,2008-09,24,FALSE
9/25/2008,3.88,TRUE,2008-09,25,FALSE
9/26/2008,3.85,TRUE,2008-09,26,FALSE
9/29/2008,3.61,TRUE,2008-09,29,FALSE
9/30/2008,3.85,TRUE,2008-09,30,TRUE
10/1/2008,3.77,TRUE,2008-10,1,FALSE
10/2/2008,3.66,TRUE,2008-10,2,FALSE
10/3/2008,3.63,TRUE,2008-10,3,FALSE
10/6/2008,3.48,TRUE,2008-10,6,FALSE
10/7/2008,3.5,TRUE,2008-10,7,FALSE
10/8/2008,3.72,TRUE,2008-10,8,FALSE
10/9/2008,3.84,TRUE,2008-10,9,FALSE
10/10/2008,3.89,TRUE,2008-10,10,FALSE
10/13/2008,.,FALSE,2008-10,13,FALSE
10/14/2008,4.08,TRUE,2008-10,14,FALSE
10/15/2008,4.04,TRUE,2008-10,15,FALSE
10/16/2008,3.99,TRUE,2008-10,16,FALSE
10/17/2008,3.98,TRUE,2008-10,17,FALSE
10/20/2008,3.91,TRUE,2008-10,20,FALSE
10/21/2008,3.76,TRUE,2008-10,21,FALSE
10/22/2008,3.65,TRUE,2008-10,22,FALSE
10/23/2008,3.63,TRUE,2008-10,23,FALSE
10/24/2008,3.76,TRUE,2008-10,24,FALSE
10/27/2008,3.79,TRUE,2008-10,27,FALSE
10/28/2008,3.89,TRUE,2008-10,28,FALSE
10/29/2008,3.93,TRUE,2008-10,29,FALSE
10/30/2008,4,TRUE,2008-10,30,FALSE
10/31/2008,4.01,TRUE,2008-10,31,TRUE
11/3/2008,3.96,TRUE,2008-11,3,FALSE
11/4/2008,3.81,TRUE,2008-11,4,FALSE
11/5/2008,3.73,TRUE,2008-11,5,FALSE
11/6/2008,3.75,TRUE,2008-11,6,FALSE
11/7/2008,3.83,TRUE,2008-11,7,FALSE
11/10/2008,3.82,TRUE,2008-11,10,FALSE
11/11/2008,.,FALSE,2008-11,11,FALSE
11/12/2008,3.75,TRUE,2008-11,12,FALSE
11/13/2008,3.84,TRUE,2008-11,13,FALSE
11/14/2008,3.72,TRUE,2008-11,14,FALSE
11/17/2008,3.68,TRUE,2008-11,17,FALSE
11/18/2008,3.53,TRUE,2008-11,18,FALSE
11/19/2008,3.38,TRUE,2008-11,19,FALSE
11/20/2008,3.1,TRUE,2008-11,20,FALSE
11/21/2008,3.2,TRUE,2008-11,21,FALSE
11/24/2008,3.35,TRUE,2008-11,24,FALSE
11/25/2008,3.11,TRUE,2008-11,25,FALSE
11/26/2008,2.99,TRUE,2008-11,26,FALSE
11/27/2008,.,FALSE,2008-11,27,FALSE
11/28/2008,2.93,TRUE,2008-11,28,TRUE
12/1/2008,2.72,TRUE,2008-12,1,FALSE
12/2/2008,2.68,TRUE,2008-12,2,FALSE
12/3/2008,2.67,TRUE,2008-12,3,FALSE
12/4/2008,2.55,TRUE,2008-12,4,FALSE
12/5/2008,2.67,TRUE,2008-12,5,FALSE
12/8/2008,2.77,TRUE,2008-12,8,FALSE
12/9/2008,2.67,TRUE,2008-12,9,FALSE
12/10/2008,2.69,TRUE,2008-12,10,FALSE
12/11/2008,2.64,TRUE,2008-12,11,FALSE
12/12/2008,2.6,TRUE,2008-12,12,FALSE
12/15/2008,2.53,TRUE,2008-12,15,FALSE
12/16/2008,2.37,TRUE,2008-12,16,FALSE
12/17/2008,2.2,TRUE,2008-12,17,FALSE
12/18/2008,2.08,TRUE,2008-12,18,FALSE
12/19/2008,2.13,TRUE,2008-12,19,FALSE
12/22/2008,2.16,TRUE,2008-12,22,FALSE
12/23/2008,2.18,TRUE,2008-12,23,FALSE
12/24/2008,2.2,TRUE,2008-12,24,FALSE
12/25/2008,.,FALSE,2008-12,25,FALSE
12/26/2008,2.16,TRUE,2008-12,26,FALSE
12/29/2008,2.13,TRUE,2008-12,29,FALSE
12/30/2008,2.11,TRUE,2008-12,30,FALSE
12/31/2008,2.25,TRUE,2008-12,31,TRUE
1/1/2009,.,FALSE,2009-01,1,FALSE
1/2/2009,2.46,TRUE,2009-01,2,FALSE
1/5/2009,2.49,TRUE,2009-01,5,FALSE
1/6/2009,2.51,TRUE,2009-01,6,FALSE
1/7/2009,2.52,TRUE,2009-01,7,FALSE
1/8/2009,2.47,TRUE,2009-01,8,FALSE
1/9/2009,2.43,TRUE,2009-01,9,FALSE
1/12/2009,2.34,TRUE,2009-01,12,FALSE
1/13/2009,2.33,TRUE,2009-01,13,FALSE
1/14/2009,2.24,TRUE,2009-01,14,FALSE
1/15/2009,2.23,TRUE,2009-01,15,FALSE
1/16/2009,2.36,TRUE,2009-01,16,FALSE
1/19/2009,.,FALSE,2009-01,19,FALSE
1/20/2009,2.4,TRUE,2009-01,20,FALSE
1/21/2009,2.56,TRUE,2009-01,21,FALSE
1/22/2009,2.62,TRUE,2009-01,22,FALSE
1/23/2009,2.65,TRUE,2009-01,23,FALSE
1/26/2009,2.7,TRUE,2009-01,26,FALSE
1/27/2009,2.59,TRUE,2009-01,27,FALSE
1/28/2009,2.71,TRUE,2009-01,28,FALSE
1/29/2009,2.87,TRUE,2009-01,29,FALSE
1/30/2009,2.87,TRUE,2009-01,30,TRUE
2/2/2009,2.76,TRUE,2009-02,2,FALSE
2/3/2009,2.89,TRUE,2009-02,3,FALSE
2/4/2009,2.95,TRUE,2009-02,4,FALSE
2/5/2009,2.95,TRUE,2009-02,5,FALSE
2/6/2009,3.05,TRUE,2009-02,6,FALSE
2/9/2009,3.07,TRUE,2009-02,9,FALSE
2/10/2009,2.9,TRUE,2009-02,10,FALSE
2/11/2009,2.78,TRUE,2009-02,11,FALSE
2/12/2009,2.75,TRUE,2009-02,12,FALSE
2/13/2009,2.89,TRUE,2009-02,13,FALSE
2/16/2009,.,FALSE,2009-02,16,FALSE
2/17/2009,2.64,TRUE,2009-02,17,FALSE
2/18/2009,2.74,TRUE,2009-02,18,FALSE
2/19/2009,2.85,TRUE,2009-02,19,FALSE
2/20/2009,2.78,TRUE,2009-02,20,FALSE
2/23/2009,2.78,TRUE,2009-02,23,FALSE
2/24/2009,2.8,TRUE,2009-02,24,FALSE
2/25/2009,2.95,TRUE,2009-02,25,FALSE
2/26/2009,2.98,TRUE,2009-02,26,FALSE
2/27/2009,3.02,TRUE,2009-02,27,TRUE
3/2/2009,2.91,TRUE,2009-03,2,FALSE
3/3/2009,2.93,TRUE,2009-03,3,FALSE
3/4/2009,3.01,TRUE,2009-03,4,FALSE
3/5/2009,2.83,TRUE,2009-03,5,FALSE
3/6/2009,2.83,TRUE,2009-03,6,FALSE
3/9/2009,2.89,TRUE,2009-03,9,FALSE
3/10/2009,2.99,TRUE,2009-03,10,FALSE
3/11/2009,2.95,TRUE,2009-03,11,FALSE
3/12/2009,2.89,TRUE,2009-03,12,FALSE
3/13/2009,2.89,TRUE,2009-03,13,FALSE
3/16/2009,2.97,TRUE,2009-03,16,FALSE
3/17/2009,3.02,TRUE,2009-03,17,FALSE
3/18/2009,2.51,TRUE,2009-03,18,FALSE
3/19/2009,2.61,TRUE,2009-03,19,FALSE
3/20/2009,2.65,TRUE,2009-03,20,FALSE
3/23/2009,2.68,TRUE,2009-03,23,FALSE
3/24/2009,2.68,TRUE,2009-03,24,FALSE
3/25/2009,2.81,TRUE,2009-03,25,FALSE
3/26/2009,2.76,TRUE,2009-03,26,FALSE
3/27/2009,2.78,TRUE,2009-03,27,FALSE
3/30/2009,2.73,TRUE,2009-03,30,FALSE
3/31/2009,2.71,TRUE,2009-03,31,TRUE
4/1/2009,2.68,TRUE,2009-04,1,FALSE
4/2/2009,2.77,TRUE,2009-04,2,FALSE
4/3/2009,2.91,TRUE,2009-04,3,FALSE
4/6/2009,2.95,TRUE,2009-04,6,FALSE
4/7/2009,2.93,TRUE,2009-04,7,FALSE
4/8/2009,2.86,TRUE,2009-04,8,FALSE
4/9/2009,2.96,TRUE,2009-04,9,FALSE
4/10/2009,.,FALSE,2009-04,10,FALSE
4/13/2009,2.88,TRUE,2009-04,13,FALSE
4/14/2009,2.8,TRUE,2009-04,14,FALSE
4/15/2009,2.82,TRUE,2009-04,15,FALSE
4/16/2009,2.86,TRUE,2009-04,16,FALSE
4/17/2009,2.98,TRUE,2009-04,17,FALSE
4/20/2009,2.88,TRUE,2009-04,20,FALSE
4/21/2009,2.94,TRUE,2009-04,21,FALSE
4/22/2009,2.98,TRUE,2009-04,22,FALSE
4/23/2009,2.96,TRUE,2009-04,23,FALSE
4/24/2009,3.03,TRUE,2009-04,24,FALSE
4/27/2009,2.95,TRUE,2009-04,27,FALSE
4/28/2009,3.05,TRUE,2009-04,28,FALSE
4/29/2009,3.12,TRUE,2009-04,29,FALSE
4/30/2009,3.16,TRUE,2009-04,30,TRUE
5/1/2009,3.21,TRUE,2009-05,1,FALSE
5/4/2009,3.19,TRUE,2009-05,4,FALSE
5/5/2009,3.2,TRUE,2009-05,5,FALSE
5/6/2009,3.18,TRUE,2009-05,6,FALSE
5/7/2009,3.29,TRUE,2009-05,7,FALSE
5/8/2009,3.29,TRUE,2009-05,8,FALSE
5/11/2009,3.17,TRUE,2009-05,11,FALSE
5/12/2009,3.17,TRUE,2009-05,12,FALSE
5/13/2009,3.11,TRUE,2009-05,13,FALSE
5/14/2009,3.1,TRUE,2009-05,14,FALSE
5/15/2009,3.14,TRUE,2009-05,15,FALSE
5/18/2009,3.22,TRUE,2009-05,18,FALSE
5/19/2009,3.25,TRUE,2009-05,19,FALSE
5/20/2009,3.19,TRUE,2009-05,20,FALSE
5/21/2009,3.35,TRUE,2009-05,21,FALSE
5/22/2009,3.45,TRUE,2009-05,22,FALSE
5/25/2009,.,FALSE,2009-05,25,FALSE
5/26/2009,3.5,TRUE,2009-05,26,FALSE
5/27/2009,3.71,TRUE,2009-05,27,FALSE
5/28/2009,3.67,TRUE,2009-05,28,FALSE
5/29/2009,3.47,TRUE,2009-05,29,TRUE
6/1/2009,3.71,TRUE,2009-06,1,FALSE
6/2/2009,3.65,TRUE,2009-06,2,FALSE
6/3/2009,3.56,TRUE,2009-06,3,FALSE
6/4/2009,3.72,TRUE,2009-06,4,FALSE
6/5/2009,3.84,TRUE,2009-06,5,FALSE
6/8/2009,3.91,TRUE,2009-06,8,FALSE
6/9/2009,3.86,TRUE,2009-06,9,FALSE
6/10/2009,3.98,TRUE,2009-06,10,FALSE
6/11/2009,3.88,TRUE,2009-06,11,FALSE
